ean,produto,codshopfarma,preco_shopfarma,link_preco_popular,cod_preco_popular,preco_preco_popular,link_raia,cod_raia,preco_raia,link_paguemenos,cod_paguemenos,preco_paguemenos,link_saojoao,cod_saojoao,preco_saojoao
7896382706370,   CIALIS DIARIO 5MG 30CP REV,17864,268.0,https://www.precopopular.com.br/cialis-diario-5mg-com-30-comprimidos/p,722609,220.8,,,,https://www.paguemenos.com.br/cialis-diario-5mg-com-30-comprimidos/p,40894,227.25,https://www.saojoaofarmacias.com.br/cialis-diario-5mg-30cp-lilly/p,,215.39
7899420508219,   CIBEX 200MG 10CAP,73248,40.06,https://www.precopopular.com.br/cibex-com-10-capsulas-200mg/p,739599,35.93,,,,,,,,,
7891106913935,"   CICLOPRIMOGYNA 2MG+0,25MG 21D",57051,13.0,,,,,,,,,,https://www.saojoaofarmacias.com.br/cicloprimogyna-21-comprimidos-bayer/p,,12.49
7891106905886,"   CICLOPRIMOGYNA 2MG+0,25MG 21D",14539,11.96,https://www.precopopular.com.br/cicloprimogyna-com-21-drageas/p,9761,10.87,,,,,,,,,
7896548161746,   CILODEX COL 5ML,102347,43.5,https://www.precopopular.com.br/cilodex-5ml-suspensao/p,690974,38.66,,,,,,,https://www.saojoaofarmacias.com.br/cilodex-susp-oft-5ml-novartis/p,,43.73
7896548198308,"   CILODEX POM OFT 3,5G",123453,0.01,,,,,,,,,,,,
7896548112793,   CILOXAN 3MG/ML COL 5ML,7043,29.5,https://www.precopopular.com.br/ciloxan-5ml-colirio-3-5mg-ml/p,563935,26.39,,,,,,,https://www.saojoaofarmacias.com.br/ciloxan-sol-oft-5ml-novartis/p,,29.68
7896548160619,   CILOXAN 3MG/ML SOL OTOL 5ML,101059,30.1,,,,,,,,,,https://www.saojoaofarmacias.com.br/ciloxan-otologico-5ml-mundipharma/p,,32.13
7896658019562,   CIPIDE 100MG 30CP,17454,43.0,https://www.precopopular.com.br/cipide-100mg-com-30-comprimidos/p,724167,42.14,,,,https://www.paguemenos.com.br/cipide-100mg-com-30-comprimidos/p,42239,44.35,https://www.saojoaofarmacias.com.br/cipide-100mg-30cp-ache/p,,37.59
7897655043208,   CIPROLIP 100MG 30CP,11985,62.5,,,,,,,,,,,,
7898171290077,   CISBERRY 200MG 30CAP,133456,103.81,,,,,,,https://www.paguemenos.com.br/cisberry-200mg-com-30-capsulas/p,49073,90.15,,,
7891721020520,   CITONEURIN 1000 3AMP+3AMP 1ML,2409,4.0,,,,,,,,,,https://www.saojoaofarmacias.com.br/citoneurin-1000mcg-3x3ml-inj-procter/p,,12.33
7891721028335,   CITONEURIN 20DRG,274,67.0,https://www.precopopular.com.br/citoneurin-5000-com-20-drageas/p,727997,52.99,,,,https://www.paguemenos.com.br/citoneurin-5000-com-20-drageas/p,1741,62.35,,,
7891721020506,   CITONEURIN 5000 3AMP+3AMP 1ML,273,18.0,https://www.precopopular.com.br/citoneurin-5000-com-3-ampolas-i---3-ampolas-ii-de-1ml-cada/p,725618,15.79,,,,https://www.paguemenos.com.br/citoneurin-5000-com-3-ampolas-3ml/p,1739,17.15,https://www.saojoaofarmacias.com.br/citoneurin-5000mcg-3x3ml-inj-procter/p,,16.59
7891721029394,   CITONEURIN 60DRG,17854,157.0,,,,,,,https://www.paguemenos.com.br/citoneurin-5000-com-60-drageas/p,46906,141.75,,,
7891721201813,   CITONEURIN 90DRG,26109,235.0,https://www.precopopular.com.br/citoneurin-5000-com-90-drageas/p,736176,196.12,,,,https://www.paguemenos.com.br/citoneurin-5000mg-drageas-com-90/p,53939,183.65,https://www.saojoaofarmacias.com.br/10005049/p,,184.59
7891142128867,   CIZAX 10MG 10CP,115057,16.0,https://www.precopopular.com.br/cizax-10mg-com-10-comprimidos/p,706609,18.44,,,,,,,https://www.saojoaofarmacias.com.br/cizax-10mg-10cp-mantecorp/p,,18.89
7891142128812,   CIZAX 5MG 30CP,11983,55.0,https://www.precopopular.com.br/cizax-5mg-com-30-comprimidos/p,706607,48.49,,,,https://www.paguemenos.com.br/cizax-5mg-com-30-comprimidos/p,29656,50.25,https://www.saojoaofarmacias.com.br/cizax-5mg-30-comprimidos-mantecorp/p,,55.88
7894916515313,   CLABAT 500MG 14CP REV,18813,118.05,https://www.precopopular.com.br/clabat-com-14-comprimidos-revestidos-500mg/p,737971,106.83,,,,,,,https://www.saojoaofarmacias.com.br/clabat-500mg-14cp-rev-sigma-pharma/p,,118.05
7896548113479,   CLARIL COL 15ML,2224,17.5,https://www.precopopular.com.br/claril-colirio-15ml/p,10178,16.27,,,,https://www.paguemenos.com.br/claril-colirio-15ml/p,70,15.65,https://www.saojoaofarmacias.com.br/claril-sol-oft-15ml-alcon/p,,16.59
7891106912778,   CLARITIN 10MG 12CP,89923,21.0,https://www.precopopular.com.br/claritin-com-12-comprimidos/p,516328,20.05,,,,https://www.paguemenos.com.br/claritin-com-12-comprimidos/p,420,18.95,https://www.saojoaofarmacias.com.br/claritin-10mg-12cp-bayer/p,,21.19
7891106912785,   CLARITIN 24H 10MG 6CP,89924,10.76,https://www.precopopular.com.br/claritin-com-6-comprimidos/p,711106,10.55,,,,,,,https://www.saojoaofarmacias.com.br/claritin-10mg-6cp-bayer/p,,10.39
7896548133613,"   CLAROFT 0,12MG/ML COL 15ML",102348,12.9,https://www.precopopular.com.br/claroft-solucao-15ml/p,693663,12.23,,,,https://www.paguemenos.com.br/claroft-colirio-15ml/p,18124,13.75,https://www.saojoaofarmacias.com.br/claroft-15ml-oftal-alcon/p,,12.29
7896015520311,   CLAVULIN 500+125MG 21CP REV,15152,164.6,,,,,,,,,,https://www.saojoaofarmacias.com.br/clavulin-500mg-21cp-rev-gsk/p,,132.19
7896015520380,   CLAVULIN 500+125MG 30CP REV,21383,217.03,https://www.precopopular.com.br/clavulin-500mg-com-30-comprimidos/p,712833,176.9,,,,,,,,,
7896015568115,"   CLAVULIN BD 200+28,5MG/5ML 70",2390,99.0,,,,,,,,,,,,
7896015527242,   CLAVULIN BD 400+57MG/5ML 140ML,109917,163.0,https://www.precopopular.com.br/clavulin-bd-400mg-140ml-suspensao/p,721880,158.38,,,,,,,https://www.saojoaofarmacias.com.br/clavulin-bd-400mg-susp-140ml-gsk/p,,136.19
7896015568214,   CLAVULIN BD 400+57MG/5ML 70ML,2396,105.0,https://www.precopopular.com.br/clavulin-bd-400mg-70ml-suspensao/p,684373,95.64,,,,,,,https://www.saojoaofarmacias.com.br/9856/p,,87.19
7896015510022,   CLAVULIN BD 875+125MG 14CP REV,102938,143.0,https://www.precopopular.com.br/clavulin-bd-875mg-com-14-comprimidos/p,694586,129.85,,,,,,,https://www.saojoaofarmacias.com.br/96615/p,,115.39
7896015510015,   CLAVULIN BD 875+125MG 20CP REV,107678,177.0,https://www.precopopular.com.br/clavulin-bd-875mg-com-20-comprimidos/p,694587,165.13,,,,,,,https://www.saojoaofarmacias.com.br/997477/p,,142.59
7896015516697,"   CLAVULIN ES 600+42,9MG/5ML 100",107680,250.0,https://www.precopopular.com.br/clavulin-es-600mg-100ml-suspensao/p,701122,213.88,,,,,,,,,
7896672201943,   CLENIL 50MCG SUS NAS+PUL 200D,135669,75.5,https://www.precopopular.com.br/clenil-nasal-aquoso-com-30ml-suspensao-nasal-50mcg/p,741347,71.96,,,,https://www.paguemenos.com.br/clenil-nasal-aquoso-30ml/p,61130,70.05,,,
7896672202681,   CLENIL A 400MCG/ML 10FLAC 2ML,4304,80.5,https://www.precopopular.com.br/clenil-a-400mcg-com-10-flaconetes-de-2ml/p,712201,71.47,,,,https://www.paguemenos.com.br/clenil-a-com-10-flaconetes-2ml/p,12419,65.45,https://www.saojoaofarmacias.com.br/clenil-a-10flac-chiesi/p,,68.59
7896672201493,   CLENIL A COMPOS 10FLAC 2ML,17847,80.68,https://www.precopopular.com.br/clenil-compositum-a-400mcg-800mcg-com-10-flaconetes-de-2ml/p,726400,67.0,,,,,,,https://www.saojoaofarmacias.com.br/clenil-compositium-a-10flac-chiesi/p,,80.68
7896672201424,   CLENIL COMPOS HFA AER 200DOS,16813,57.58,https://www.precopopular.com.br/clenil-hfa-compositum-jet-50mcg-100mcg-spray-com-200-doses/p,629765,50.16,,,,https://www.paguemenos.com.br/clenil-compositum-hfa-15-5g-spray-com-200-doses/p,37735,47.45,https://www.saojoaofarmacias.com.br/clenil-compositium-hfa-50mcg-200doses-ch/p,,49.09
7896672202872,   CLENIL HFA 200MCG/DO AER+DIS,121430,80.5,https://www.precopopular.com.br/clenil-hfa-200mcg-spray-com-200-doses/p,726635,71.6,,,,https://www.paguemenos.com.br/clenil-hfa-200mcg-spray-com-200-doses/p,44087,67.45,https://www.saojoaofarmacias.com.br/clenil-hfa-200mcg-spray-200doses-chiesi/p,,80.83
7896672202902,   CLENIL HFA 250MCG/DO AER+DIS,17282,79.9,https://www.precopopular.com.br/clenil-hfa-250mcg-spray-200-doses/p,715390,64.39,,,,https://www.paguemenos.com.br/clenil-hfa-250mcg-spray-com-200-doses/p,36988,67.65,https://www.saojoaofarmacias.com.br/clenil-hfa-250mcg-spray-200doses-chiesi/p,,79.71
7896672202919,   CLENIL HFA 250MCG/DO AER+ESP,17850,79.5,https://www.precopopular.com.br/clenil-hfa-jet-250mcg-com-200-doses/p,684479,56.11,,,,https://www.paguemenos.com.br/clenil-hfa-250mcg-jet-com-200-doses/p,36993,50.15,https://www.saojoaofarmacias.com.br/clenil-hfa-250mcg-jet-200doses-chiesi/p,,79.71
7896672202810,   CLENIL HFA 50MCG DISP 200DOS,4096,49.0,https://www.precopopular.com.br/clenil-hfa-50mcg-spray-com-200-doses/p,713521,39.48,,,,https://www.paguemenos.com.br/clenil-hfa-50mcg-spray-com-200-doses/p,36990,39.05,https://www.saojoaofarmacias.com.br/clenil-hfa-50mcg-spray-200doses-chiesi/p,,49.38
7896672202612,"   CLENIL NASAL AQU 0,4MG/ML SUS",792,55.7,,,,,,,,,,https://www.saojoaofarmacias.com.br/clenil-nasal-aquo-spray-130doses-chiesi/p,,55.7
7896548134542,   CLENS 100 COL 15ML,107681,38.85,,,,,,,,,,,,
7891106913942,   CLIMENE 2MG+2MG+1MG 21DRG,129782,29.99,,,,,,,,,,,,
7891106905909,   CLIMENE 2MG+2MG+1MG 21DRG,17361,33.63,https://www.precopopular.com.br/climene-com-21-drageas/p,599148,30.02,,,,,,,,,
7896251802646,   CLINDOXYL 10MG+50MG GEL 45G,104819,75.5,,,,,,,,,,,,
7896015591687,   CLINDOXYL 10MG+50MG GEL 45G,134093,85.9,https://www.precopopular.com.br/clindoxyl-45g-gel-10-50mg/p,709583,88.11,,,,,,,https://www.saojoaofarmacias.com.br/clindoxyl-gel-45g-gsk/p,,94.81
7896026172165,   CLINDOXYL CONT 100MG/G GEL 45G,134269,64.9,,,,,,,,,,https://www.saojoaofarmacias.com.br/100001520/p,,54.39
7896251803513,   CLINDOXYL CONT 100MG/G GEL 45G,16542,56.5,https://www.precopopular.com.br/clindoxyl-control-10--gel-45g/p,721647,60.86,,,,https://www.paguemenos.com.br/clindoxyl-control-10porcento-45g/p,39934,61.99,,,
7896251803506,   CLINDOXYL CONT 50MG/G GEL 45G,109043,45.04,https://www.precopopular.com.br/clindoxyl-control-5--gel-45g/p,721648,59.68,,,,https://www.paguemenos.com.br/clindoxyl-control-5porcento-45g/p,39935,59.99,,,
7891721003042,   CLINFAR 10MG 30CP REV,101568,25.5,https://www.precopopular.com.br/clinfar-10mg-com-30-comprimidos/p,689296,18.8,,,,https://www.paguemenos.com.br/clinfar-10mg-com-30-comprimidos/p,16444,17.75,https://www.saojoaofarmacias.com.br/clinfar-10mg-30cp-rev-merck/p,,25.84
7891721012884,   CLINFAR 20MG 30CP REV,107687,49.0,https://www.precopopular.com.br/clinfar-20mg-com-30-comprimidos/p,703739,39.75,,,,https://www.paguemenos.com.br/clinfar-20mg-com-30-comprimidos/p,26641,37.55,https://www.saojoaofarmacias.com.br/clinfar-20mg-30-comprimidos-revestidos-merck/p,,49.39
7894916503037,   CLO 25MG 20CP REV,107689,33.0,https://www.precopopular.com.br/clo-25mg-com-20-comprimidos/p,700462,29.32,,,,,,,https://www.saojoaofarmacias.com.br/1001815/p,,33.86
7894916503051,   CLO 75MG 20CP REV,107690,51.4,https://www.precopopular.com.br/clo-75mg-com-20-comprimidos/p,700463,43.97,,,,,,,https://www.saojoaofarmacias.com.br/clo-75mg-20-comprimidos-revestidos-sigma-pharma--c1-/p,,51.4
7897930760509,"   CLOB X 0,5MG/G GEL DERM 30G",102568,50.0,https://www.precopopular.com.br/clob-x-gel-30g/p,688619,41.85,,,,https://www.paguemenos.com.br/clob-x-gel-30g/p,15867,45.85,,,
7897930760516,"   CLOB X 0,5MG/G POM DERM 30G",101850,46.5,https://www.precopopular.com.br/clob-x-pomada-30g/p,687549,38.85,,,,https://www.paguemenos.com.br/clob-x-pomada-30g/p,15180,43.25,,,
7897930762619,"   CLOB X 0,5MG/G SPR 120ML",137785,171.51,https://www.precopopular.com.br/clob-x-spray-120ml/p,723862,145.5,,,,https://www.paguemenos.com.br/clob-x-spray-120ml/p,41578,137.25,https://www.saojoaofarmacias.com.br/clob-x-spray-120ml-galderma/p,,172.04
7897930761162,"   CLOB X 0,5MG/ML SH 125ML",72959,169.46,https://www.precopopular.com.br/clob-x-shampoo-125ml/p,713079,140.83,,,,https://www.paguemenos.com.br/clob-x-shampoo-125ml/p,34584,144.75,https://www.saojoaofarmacias.com.br/10094218/p,,137.39
7897930775213,"   CLOB-X 0,5MG/ML EMUL DERM 59ML",122425,65.0,https://www.precopopular.com.br/clob-x-emulsao-59ml/p,710565,74.09,,,,https://www.paguemenos.com.br/clob-x-emulsao-59ml/p,32596,71.15,,,
7896422513098,   CLOMID 50MG 10CP,5088,70.0,https://www.precopopular.com.br/clomid-com-10-comprimidos/p,10380,63.02,,,,https://www.paguemenos.com.br/clomid-com-10-comprimidos/p,1585,63.05,https://www.saojoaofarmacias.com.br/clomid-50mg-10-comprimidos-medley/p,,58.29
7896658011924,   CLOPIN 75MG 30CP REV,19164,61.5,https://www.precopopular.com.br/clopin-75mg-com-30-comprimidos/p,718101,58.78,,,,https://www.paguemenos.com.br/clopin-75mg-com-30-comprimidos/p,37997,55.85,https://www.saojoaofarmacias.com.br/clopin-75mg-30-comprimidos-revestidos-ache/p,,51.39
7896658032431,   CLOPIN DUO 75MG+100MG 30CP REV,89812,69.7,https://www.precopopular.com.br/clopin-duo-com-30-comprimidos-revestidos-75-100mg/p,739027,69.45,,,,https://www.paguemenos.com.br/clopin-duo-75mg-de-bissulfato-de-clopidogrel-mais-100mg-de-acido-acetilsalicilico-com-30-comprimidos/p,57942,62.65,,,
7897595901521,   CLORANA 25MG 30CP,101859,13.25,https://www.precopopular.com.br/clorana-25mg-com-30-comprimidos/p,692138,11.57,,,,https://www.paguemenos.com.br/clorana-25mg-com-30-comprimidos/p,16481,10.25,https://www.saojoaofarmacias.com.br/clorana-25mg-30-comprimidos-sanofi/p,,12.39
7897595900722,   CLORANA 50MG 20CP,285,13.75,https://www.precopopular.com.br/clorana-50mg-com-20-comprimidos/p,10398,11.21,,,,https://www.paguemenos.com.br/clorana-com-20-comprimidos/p,2433,11.15,https://www.saojoaofarmacias.com.br/clorana-50mg-20-comprimidos-sanofi/p,,12.49
7896023706486,   CLORETO DE MAG PA 100CP,123611,43.0,https://www.precopopular.com.br/cloreto-de-magnesio-p-a-catarinense-com-100-comprimidos/p,732957,45.95,,,,https://www.paguemenos.com.br/cloreto-de-magnesio-pa-catarinense-com-100-comprimidos/p,51861,52.15,,,
7898185260066,   CLORETO DE MAG PA 500MG 50CAP,111374,21.0,https://www.precopopular.com.br/cloreto-de-magnesio-500mg-com-50-capsulas/p,716995,17.99,,,,,,,,,
7896023719035,   CLORETO DE MAG PA 60CP,134895,39.99,https://www.precopopular.com.br/cloreto-de-magnesio-catarinense-p-a--com-60-comprimidos/p,737050,30.99,,,,,,,,,
7896023706493,   CLORETO DE MAG PA PO 33G,26398,12.5,https://www.precopopular.com.br/cloreto-de-magnesio-p-a-catarinense-em-po-33g/p,733392,10.98,,,,https://www.paguemenos.com.br/cloreto-de-magnesia-pa-catarinense-po-33g/p,51862,7.8,,,
7896137600410,"   CLORETO DE SOD 0,9% INJ 1000ML",55321,14.63,,,,,,,,,,,,
7896727841247,"   CLORETO DE SOD 0,9% INJ 100ML",132856,6.0,,,,,,,,,,,,
7898007677331,"   CLORETO DE SOD 0,9% INJ 250ML",73057,5.8,,,,,,,,,,,,
7897947706484,"   CLORETO DE SOD 0,9% INJ 250ML",131441,6.72,,,,,,,,,,,,
7896137600434,"   CLORETO DE SOD 0,9% INJ 250ML",5020,6.9,,,,,,,,,,,,
7896727841315,"   CLORETO DE SOD 0,9% INJ 500ML",132855,9.99,,,,,,,,,,,,
7898414851256,   CLOTRIMIX 10MG/G CR DERM 20G,13926,30.0,https://www.precopopular.com.br/clotrimix-creme-20g/p,573451,22.07,,,,https://www.paguemenos.com.br/clotrimix-creme-20g/p,450,17.95,https://www.saojoaofarmacias.com.br/clotrimix-cr-20g-divcom/p,,25.49
7898040328900,   CLOTRIMIX ESM UNHAS 7ML,89534,52.9,https://www.precopopular.com.br/clotrimix-unhas-7ml-base-fortalecedora/p,742022,47.99,,,,https://www.paguemenos.com.br/clotrimix-unhas-base-fortalecedora-7ml/p,57677,45.9,https://www.saojoaofarmacias.com.br/clotrimix-unhas-fr-7ml-divcom/p,,52.99
7898414852604,   CLOTRIMIX ESM UNHAS 7ML,112805,56.5,,,,,,,https://www.paguemenos.com.br/clotrimix-esmalte-7ml/p,46068,44.45,,,
7896253900128,   COBAVITAL 100ML,6691,15.46,,,,,,,,,,,,
7896255767330,   COBAVITAL 16MICROCOMP,1407,20.5,https://www.precopopular.com.br/cobavital-com-16-comprimidos/p,10649,19.55,,,,https://www.paguemenos.com.br/cobavital-micro-com-16-comprimidos/p,2743,19.85,https://www.saojoaofarmacias.com.br/cobavital-16-comprimidos-abbott/p,,19.19
7891158102950,   COBAVITAL 30MICROCOMP,113096,36.0,https://www.precopopular.com.br/cobavital-com-30-comprimidos/p,732472,34.19,,,,https://www.paguemenos.com.br/cobavital-1mg-4mg-com-30-comprimidos/p,50324,33.65,https://www.saojoaofarmacias.com.br/cobavital-30-comprimidos-abbott/p,,32.59
7898927111274,   COCYNTAL LIQ 10FLAC 1ML,43648,68.14,,,,,,,https://www.paguemenos.com.br/cocyntal-com-10-flaconetes-de-1ml/p,54789,81.5,,,
7899420508516,   COD 30MG 12CP,135003,22.0,https://www.precopopular.com.br/cod-com-12-comprimidos-30mg/p,742964,19.48,,,,,,,,,
7899420507052,   COD 30MG 30CP,55675,59.27,https://www.precopopular.com.br/cod-com-30-comprimidos-30mg/p,736802,51.32,,,,,,,,,
7899420507045,   COD 60MG 30CP,55683,98.53,https://www.precopopular.com.br/cod-com-30-comprimidos-60mg/p,736803,85.32,,,,,,,,,
7896261008083,   CODATEN 50MG+50MG 10CP REV,5194,48.01,https://www.precopopular.com.br/codaten-com-10-comprimidos-revestidos-50-50mg/p,699306,46.1,,,,,,,,,
7896676438062,   CODEIN 30MG 12CP,133918,20.0,https://www.precopopular.com.br/codein-com-12-comprimidos-30mg/p,741841,18.99,,,,,,,,,
7896676400175,   CODEIN 30MG 30CP,5197,59.0,https://www.precopopular.com.br/codein-30mg-com-30-comprimidos/p,682404,50.07,,,,,,,https://www.saojoaofarmacias.com.br/12050/p,,59.27
7896676400489,   CODEIN 3MG/ML LIQ 120ML,64931,67.5,https://www.precopopular.com.br/codein-120ml-solucao-oral/p,692315,57.31,,,,,,,https://www.saojoaofarmacias.com.br/10089154/p,,67.84
7896676438079,   CODEIN 60MG 12CP,135408,39.41,https://www.precopopular.com.br/codein-com-12-comprimidos-60mg/p,741843,31.22,,,,,,,,,
7896676400465,   CODEIN 60MG 30CP,5200,98.0,https://www.precopopular.com.br/codein---cp-com-30-60mg/p,682412,82.2,,,,,,,https://www.saojoaofarmacias.com.br/1003405/p,,98.53
7896006212577,   CODEX 500MG+30MG 12CP,73061,18.79,https://www.precopopular.com.br/codex-500-30mg-com-12-comprimidos/p,703896,21.64,,,,,,,https://www.saojoaofarmacias.com.br/codex-500mg-30mg-12-comprimidos-genoma--a2-/p,,22.53
7896023707377,   COENZIMA Q10 100MG 30CAP,136072,86.99,https://www.precopopular.com.br/coenzima-q10-100mg-catarinense-com-30-capsulas/p,735311,82.9,,,,https://www.paguemenos.com.br/coenzima-q10-100mg-com-30-capsulas-catarinense/p,55286,76.7,,,
7896112401841,   COGIT 24MG 30CAP DURA L.P,133808,172.0,https://www.precopopular.com.br/cogit-com-30-capsulas-liberacao-prolongada-24mg/p,738480,168.89,,,,,,,,,
7896094208346,   COGLIVE 16MG 30CAP L.P,112973,182.88,,,,,,,,,,https://www.saojoaofarmacias.com.br/100014337/p,,182.88
7896094208339,   COGLIVE 8MG 30CAP L.P,123693,147.5,https://www.precopopular.com.br/coglive-c-30-ca-8mg/p,728832,128.49,,,,,,,https://www.saojoaofarmacias.com.br/100014335/p,,147.49
7891317192389,   COGMAX 60CAP GEL,113257,118.75,https://www.precopopular.com.br/cogmax-com-60-capsulas/p,731121,119.0,,,,https://www.paguemenos.com.br/cogmax-com-60-comprimidos/p,48701,109.65,https://www.saojoaofarmacias.com.br/cogmax-60-cap-eurofarma/p,,108.09
7896083410552,   COGNITUS 225MG 60CP REV,133504,115.0,https://www.precopopular.com.br/cognitus-225mg-com-60-comprimidos/p,728354,114.72,,,,https://www.paguemenos.com.br/cognitus-225mg-com-60-comprimidos/p,46016,113.95,https://www.saojoaofarmacias.com.br/cognitus-225mg-60-comprimidos-sanofi/p,,103.89
7896112401537,   COLAGENO HID 30SAC 11G,135050,84.0,https://www.precopopular.com.br/colageno-hidrolisado-biolab-com-30-saches-de-11g/p,736731,69.95,,,,,,,,,
7896112402626,   COLAGENO TIPO II 40MG 30CAP,131334,75.01,,,,,,,,,,,,
7896226109732,   COLATEN FORCE 60CP REV,139722,207.6,https://www.precopopular.com.br/colaten-force-com-60-comprimidos-revestidos/p,742139,189.0,,,,https://www.paguemenos.com.br/colaten-force-com-60-comprimido/p,67648,169.95,,,
7896637022927,"   COLCHIS 0,5MG 20CP",103049,48.66,,,,,,,https://www.paguemenos.com.br/colchis-0-5mg-comprimidos20/p,16361,24.05,,,
7896637024358,"   COLCHIS 0,5MG 30CP",116492,73.0,https://www.precopopular.com.br/colchis-0-5mg-com-30-comprimidos/p,709375,33.8,,,,https://www.paguemenos.com.br/colchis-0-5mg-com-30-comprimidos/p,31929,36.85,https://www.saojoaofarmacias.com.br/10095842/p,,73.03
7896637024365,   COLCHIS 1MG 30CP,11997,84.9,https://www.precopopular.com.br/colchis-1mg-com-30-comprimidos/p,708504,71.45,,,,https://www.paguemenos.com.br/colchis-1mg-com-30-comprimidos/p,31284,68.95,https://www.saojoaofarmacias.com.br/colchis-1mg-30cp-apsen/p,,69.89
7898963169048,   COLETOR MAT.PERF.CORT. 10 UN,15989,0.01,,,,,,,,,,,,
7898922749861,   COLETOR MENSTRUAL 1 UN,17766,39.0,,,,,,,,,,,,
7896094916807,   COLFLEX 40MG 30CAP,17587,126.68,https://www.precopopular.com.br/colflex-bio-capsulas-ct-bl-30-unidades/p,734167,149.0,,,,https://www.paguemenos.com.br/colflex-bio-40mg-com-30-capsulas/p,51796,150.75,https://www.saojoaofarmacias.com.br/colflex-bio-30cap-mantecorp/p,,169.86
7897322715155,   COLFLEX COL HID 30SAC 11.1G,17586,39.99,,,,,,,,,,https://www.saojoaofarmacias.com.br/colflex-colageno-30-saches-mantecorp/p,,109.9
7896094921498,   COLFLEX HIALU 30CP REV,132556,238.88,https://www.precopopular.com.br/colageno-nao-hidrolisado-tipo-2-colflex-hialuronico-com-msm-mobilee-30--comprimidos/p,740521,269.0,,,,https://www.paguemenos.com.br/colflex-hialu-com-30-comprimidos-revestidos/p,60003,265.1,https://www.saojoaofarmacias.com.br/10027093/p,,163.69
7896094920682,   COLFLEX MUSCULAR PO 381G,130420,211.0,https://www.precopopular.com.br/colflex-muscular-381gr/p,739221,289.9,,,,https://www.paguemenos.com.br/colflex-muscular-pote-381g/p,57903,267.9,https://www.saojoaofarmacias.com.br/colflex-muscular-pote-mantecorp-381g/p,,155.9
7896094920255,   COLFLEX TRIO 30SAC 12G,26299,165.0,https://www.precopopular.com.br/colflex-trio-display-com-30-saches/p,737973,202.07,,,,https://www.paguemenos.com.br/colflex-trio-com-30-saches-de-12g-cada/p,56290,169.95,https://www.saojoaofarmacias.com.br/colflex-trio-30sache-mantecorp/p,,121.69
